Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals) "
164.6,0,150.4,181.6,11.7,1023.3,728.9,84,
164.6,0,150.4,181.6,11.7,1023.3,728.9,85,
164.6,0,150.4,181.6,11.7,1023.3,728.9,86,
164.6,0,150.4,181.6,11.7,1023.3,728.9,87,
164.6,0,150.4,181.6,11.7,1023.3,728.9,88,
164.6,0,150.4,181.6,11.7,1023.3,728.9,89,
164.6,0,150.4,181.6,11.7,1023.3,728.9,90,
165,128.5,132.1,175.1,8.1,1005.8,746.6,1,
165,128.5,132.1,175.1,8.1,1005.8,746.6,2,
165,128.5,132.1,175.1,8.1,1005.8,746.6,3,19.42
165,128.5,132.1,175.1,8.1,1005.8,746.6,4,
165,128.5,132.1,175.1,8.1,1005.8,746.6,5,
165,128.5,132.1,175.1,8.1,1005.8,746.6,6,
165,128.5,132.1,175.1,8.1,1005.8,746.6,7,
165,128.5,132.1,175.1,8.1,1005.8,746.6,8,
165,128.5,132.1,175.1,8.1,1005.8,746.6,9,
165,128.5,132.1,175.1,8.1,1005.8,746.6,10,
165,128.5,132.1,175.1,8.1,1005.8,746.6,11,
165,128.5,132.1,175.1,8.1,1005.8,746.6,12,
165,128.5,132.1,175.1,8.1,1005.8,746.6,13,
165,128.5,132.1,175.1,8.1,1005.8,746.6,14,33.09
165,128.5,132.1,175.1,8.1,1005.8,746.6,15,
165,128.5,132.1,175.1,8.1,1005.8,746.6,16,
165,128.5,132.1,175.1,8.1,1005.8,746.6,17,
165,128.5,132.1,175.1,8.1,1005.8,746.6,18,
165,128.5,132.1,175.1,8.1,1005.8,746.6,19,
165,128.5,132.1,175.1,8.1,1005.8,746.6,20,
165,128.5,132.1,175.1,8.1,1005.8,746.6,21,
165,128.5,132.1,175.1,8.1,1005.8,746.6,22,
165,128.5,132.1,175.1,8.1,1005.8,746.6,23,
165,128.5,132.1,175.1,8.1,1005.8,746.6,24,
165,128.5,132.1,175.1,8.1,1005.8,746.6,25,
165,128.5,132.1,175.1,8.1,1005.8,746.6,26,
165,128.5,132.1,175.1,8.1,1005.8,746.6,27,
165,128.5,132.1,175.1,8.1,1005.8,746.6,28,46.39
165,128.5,132.1,175.1,8.1,1005.8,746.6,29,
165,128.5,132.1,175.1,8.1,1005.8,746.6,30,
165,128.5,132.1,175.1,8.1,1005.8,746.6,31,
165,128.5,132.1,175.1,8.1,1005.8,746.6,32,
165,128.5,132.1,175.1,8.1,1005.8,746.6,33,
165,128.5,132.1,175.1,8.1,1005.8,746.6,34,
165,128.5,132.1,175.1,8.1,1005.8,746.6,35,
165,128.5,132.1,175.1,8.1,1005.8,746.6,36,
165,128.5,132.1,175.1,8.1,1005.8,746.6,37,
165,128.5,132.1,175.1,8.1,1005.8,746.6,38,
165,128.5,132.1,175.1,8.1,1005.8,746.6,39,
165,128.5,132.1,175.1,8.1,1005.8,746.6,40,
165,128.5,132.1,175.1,8.1,1005.8,746.6,41,
165,128.5,132.1,175.1,8.1,1005.8,746.6,42,
165,128.5,132.1,175.1,8.1,1005.8,746.6,43,
165,128.5,132.1,175.1,8.1,1005.8,746.6,44,
165,128.5,132.1,175.1,8.1,1005.8,746.6,45,
165,128.5,132.1,175.1,8.1,1005.8,746.6,46,
165,128.5,132.1,175.1,8.1,1005.8,746.6,47,
165,128.5,132.1,175.1,8.1,1005.8,746.6,48,
165,128.5,132.1,175.1,8.1,1005.8,746.6,49,
165,128.5,132.1,175.1,8.1,1005.8,746.6,50,
165,128.5,132.1,175.1,8.1,1005.8,746.6,51,
165,128.5,132.1,175.1,8.1,1005.8,746.6,52,
165,128.5,132.1,175.1,8.1,1005.8,746.6,53,
165,128.5,132.1,175.1,8.1,1005.8,746.6,54,
165,128.5,132.1,175.1,8.1,1005.8,746.6,55,
165,128.5,132.1,175.1,8.1,1005.8,746.6,56,53.72
165,128.5,132.1,175.1,8.1,1005.8,746.6,57,
165,128.5,132.1,175.1,8.1,1005.8,746.6,58,
165,128.5,132.1,175.1,8.1,1005.8,746.6,59,
165,128.5,132.1,175.1,8.1,1005.8,746.6,60,
165,128.5,132.1,175.1,8.1,1005.8,746.6,61,
165,128.5,132.1,175.1,8.1,1005.8,746.6,62,
165,128.5,132.1,175.1,8.1,1005.8,746.6,63,
165,128.5,132.1,175.1,8.1,1005.8,746.6,64,
165,128.5,132.1,175.1,8.1,1005.8,746.6,65,
165,128.5,132.1,175.1,8.1,1005.8,746.6,66,
165,128.5,132.1,175.1,8.1,1005.8,746.6,67,
165,128.5,132.1,175.1,8.1,1005.8,746.6,68,
165,128.5,132.1,175.1,8.1,1005.8,746.6,69,
165,128.5,132.1,175.1,8.1,1005.8,746.6,70,
165,128.5,132.1,175.1,8.1,1005.8,746.6,71,
165,128.5,132.1,175.1,8.1,1005.8,746.6,72,
165,128.5,132.1,175.1,8.1,1005.8,746.6,73,
165,128.5,132.1,175.1,8.1,1005.8,746.6,74,
165,128.5,132.1,175.1,8.1,1005.8,746.6,75,
165,128.5,132.1,175.1,8.1,1005.8,746.6,76,
165,128.5,132.1,175.1,8.1,1005.8,746.6,77,
165,128.5,132.1,175.1,8.1,1005.8,746.6,78,
165,128.5,132.1,175.1,8.1,1005.8,746.6,79,
165,128.5,132.1,175.1,8.1,1005.8,746.6,80,
165,128.5,132.1,175.1,8.1,1005.8,746.6,81,
165,128.5,132.1,175.1,8.1,1005.8,746.6,82,
165,128.5,132.1,175.1,8.1,1005.8,746.6,83,
165,128.5,132.1,175.1,8.1,1005.8,746.6,84,
165,128.5,132.1,175.1,8.1,1005.8,746.6,85,
165,128.5,132.1,175.1,8.1,1005.8,746.6,86,
165,128.5,132.1,175.1,8.1,1005.8,746.6,87,
165,128.5,132.1,175.1,8.1,1005.8,746.6,88,
165,128.5,132.1,175.1,8.1,1005.8,746.6,89,
165,128.5,132.1,175.1,8.1,1005.8,746.6,90,
165,0,143.6,163.8,0,1005.6,900.9,1,
165,0,143.6,163.8,0,1005.6,900.9,2,
165,0,143.6,163.8,0,1005.6,900.9,3,14.4
165,0,143.6,163.8,0,1005.6,900.9,4,
165,0,143.6,163.8,0,1005.6,900.9,5,
165,0,143.6,163.8,0,1005.6,900.9,6,
165,0,143.6,163.8,0,1005.6,900.9,7,
165,0,143.6,163.8,0,1005.6,900.9,8,
165,0,143.6,163.8,0,1005.6,900.9,9,
165,0,143.6,163.8,0,1005.6,900.9,10,
165,0,143.6,163.8,0,1005.6,900.9,11,
165,0,143.6,163.8,0,1005.6,900.9,12,
165,0,143.6,163.8,0,1005.6,900.9,13,
165,0,143.6,163.8,0,1005.6,900.9,14,16.88
165,0,143.6,163.8,0,1005.6,900.9,15,
165,0,143.6,163.8,0,1005.6,900.9,16,
165,0,143.6,163.8,0,1005.6,900.9,17,
165,0,143.6,163.8,0,1005.6,900.9,18,
165,0,143.6,163.8,0,1005.6,900.9,19,
165,0,143.6,163.8,0,1005.6,900.9,20,
165,0,143.6,163.8,0,1005.6,900.9,21,
165,0,143.6,163.8,0,1005.6,900.9,22,
165,0,143.6,163.8,0,1005.6,900.9,23,
165,0,143.6,163.8,0,1005.6,900.9,24,
165,0,143.6,163.8,0,1005.6,900.9,25,
165,0,143.6,163.8,0,1005.6,900.9,26,
165,0,143.6,163.8,0,1005.6,900.9,27,
165,0,143.6,163.8,0,1005.6,900.9,28,26.2
165,0,143.6,163.8,0,1005.6,900.9,29,
165,0,143.6,163.8,0,1005.6,900.9,30,
165,0,143.6,163.8,0,1005.6,900.9,31,
165,0,143.6,163.8,0,1005.6,900.9,32,
165,0,143.6,163.8,0,1005.6,900.9,33,
165,0,143.6,163.8,0,1005.6,900.9,34,
165,0,143.6,163.8,0,1005.6,900.9,35,
165,0,143.6,163.8,0,1005.6,900.9,36,
165,0,143.6,163.8,0,1005.6,900.9,37,
165,0,143.6,163.8,0,1005.6,900.9,38,
165,0,143.6,163.8,0,1005.6,900.9,39,
165,0,143.6,163.8,0,1005.6,900.9,40,
165,0,143.6,163.8,0,1005.6,900.9,41,
165,0,143.6,163.8,0,1005.6,900.9,42,
165,0,143.6,163.8,0,1005.6,900.9,43,
165,0,143.6,163.8,0,1005.6,900.9,44,
165,0,143.6,163.8,0,1005.6,900.9,45,
165,0,143.6,163.8,0,1005.6,900.9,46,
165,0,143.6,163.8,0,1005.6,900.9,47,
165,0,143.6,163.8,0,1005.6,900.9,48,
165,0,143.6,163.8,0,1005.6,900.9,49,
165,0,143.6,163.8,0,1005.6,900.9,50,
165,0,143.6,163.8,0,1005.6,900.9,51,
165,0,143.6,163.8,0,1005.6,900.9,52,
165,0,143.6,163.8,0,1005.6,900.9,53,
165,0,143.6,163.8,0,1005.6,900.9,54,
165,0,143.6,163.8,0,1005.6,900.9,55,
165,0,143.6,163.8,0,1005.6,900.9,56,36.56
165,0,143.6,163.8,0,1005.6,900.9,57,
165,0,143.6,163.8,0,1005.6,900.9,58,
165,0,143.6,163.8,0,1005.6,900.9,59,
165,0,143.6,163.8,0,1005.6,900.9,60,
165,0,143.6,163.8,0,1005.6,900.9,61,
165,0,143.6,163.8,0,1005.6,900.9,62,
165,0,143.6,163.8,0,1005.6,900.9,63,
165,0,143.6,163.8,0,1005.6,900.9,64,
165,0,143.6,163.8,0,1005.6,900.9,65,
165,0,143.6,163.8,0,1005.6,900.9,66,
165,0,143.6,163.8,0,1005.6,900.9,67,
165,0,143.6,163.8,0,1005.6,900.9,68,
165,0,143.6,163.8,0,1005.6,900.9,69,
165,0,143.6,163.8,0,1005.6,900.9,70,
165,0,143.6,163.8,0,1005.6,900.9,71,
165,0,143.6,163.8,0,1005.6,900.9,72,
165,0,143.6,163.8,0,1005.6,900.9,73,
165,0,143.6,163.8,0,1005.6,900.9,74,
165,0,143.6,163.8,0,1005.6,900.9,75,
165,0,143.6,163.8,0,1005.6,900.9,76,
165,0,143.6,163.8,0,1005.6,900.9,77,
165,0,143.6,163.8,0,1005.6,900.9,78,
165,0,143.6,163.8,0,1005.6,900.9,79,
165,0,143.6,163.8,0,1005.6,900.9,80,
165,0,143.6,163.8,0,1005.6,900.9,81,
165,0,143.6,163.8,0,1005.6,900.9,82,
165,0,143.6,163.8,0,1005.6,900.9,83,
165,0,143.6,163.8,0,1005.6,900.9,84,
165,0,143.6,163.8,0,1005.6,900.9,85,
165,0,143.6,163.8,0,1005.6,900.9,86,
165,0,143.6,163.8,0,1005.6,900.9,87,
165,0,143.6,163.8,0,1005.6,900.9,88,
165,0,143.6,163.8,0,1005.6,900.9,89,
165,0,143.6,163.8,0,1005.6,900.9,90,
165,0,150,182,12,1023,729,1,
165,0,150,182,12,1023,729,2,
165,0,150,182,12,1023,729,3,
165,0,150,182,12,1023,729,4,
165,0,150,182,12,1023,729,5,
165,0,150,182,12,1023,729,6,
165,0,150,182,12,1023,729,7,
165,0,150,182,12,1023,729,8,
165,0,150,182,12,1023,729,9,
165,0,150,182,12,1023,729,10,
165,0,150,182,12,1023,729,11,
165,0,150,182,12,1023,729,12,
165,0,150,182,12,1023,729,13,
165,0,150,182,12,1023,729,14,
165,0,150,182,12,1023,729,15,
165,0,150,182,12,1023,729,16,
165,0,150,182,12,1023,729,17,
165,0,150,182,12,1023,729,18,
165,0,150,182,12,1023,729,19,
165,0,150,182,12,1023,729,20,
165,0,150,182,12,1023,729,21,
165,0,150,182,12,1023,729,22,
165,0,150,182,12,1023,729,23,
165,0,150,182,12,1023,729,24,
165,0,150,182,12,1023,729,25,
165,0,150,182,12,1023,729,26,
165,0,150,182,12,1023,729,27,
165,0,150,182,12,1023,729,28,18.03
165,0,150,182,12,1023,729,29,
165,0,150,182,12,1023,729,30,
165,0,150,182,12,1023,729,31,
165,0,150,182,12,1023,729,32,
165,0,150,182,12,1023,729,33,
165,0,150,182,12,1023,729,34,
165,0,150,182,12,1023,729,35,
165,0,150,182,12,1023,729,36,
165,0,150,182,12,1023,729,37,
165,0,150,182,12,1023,729,38,
165,0,150,182,12,1023,729,39,
165,0,150,182,12,1023,729,40,
165,0,150,182,12,1023,729,41,
165,0,150,182,12,1023,729,42,
165,0,150,182,12,1023,729,43,
165,0,150,182,12,1023,729,44,
165,0,150,182,12,1023,729,45,
165,0,150,182,12,1023,729,46,
165,0,150,182,12,1023,729,47,
165,0,150,182,12,1023,729,48,
165,0,150,182,12,1023,729,49,
165,0,150,182,12,1023,729,50,
165,0,150,182,12,1023,729,51,
165,0,150,182,12,1023,729,52,
165,0,150,182,12,1023,729,53,
165,0,150,182,12,1023,729,54,
165,0,150,182,12,1023,729,55,
165,0,150,182,12,1023,729,56,
165,0,150,182,12,1023,729,57,
165,0,150,182,12,1023,729,58,
165,0,150,182,12,1023,729,59,
165,0,150,182,12,1023,729,60,
165,0,150,182,12,1023,729,61,
165,0,150,182,12,1023,729,62,
165,0,150,182,12,1023,729,63,
165,0,150,182,12,1023,729,64,
165,0,150,182,12,1023,729,65,
165,0,150,182,12,1023,729,66,
165,0,150,182,12,1023,729,67,
165,0,150,182,12,1023,729,68,
165,0,150,182,12,1023,729,69,
165,0,150,182,12,1023,729,70,
165,0,150,182,12,1023,729,71,
165,0,150,182,12,1023,729,72,
165,0,150,182,12,1023,729,73,
165,0,150,182,12,1023,729,74,
165,0,150,182,12,1023,729,75,
165,0,150,182,12,1023,729,76,
165,0,150,182,12,1023,729,77,
165,0,150,182,12,1023,729,78,
165,0,150,182,12,1023,729,79,
165,0,150,182,12,1023,729,80,
165,0,150,182,12,1023,729,81,
165,0,150,182,12,1023,729,82,
165,0,150,182,12,1023,729,83,
165,0,150,182,12,1023,729,84,
165,0,150,182,12,1023,729,85,
165,0,150,182,12,1023,729,86,
165,0,150,182,12,1023,729,87,
165,0,150,182,12,1023,729,88,
165,0,150,182,12,1023,729,89,
165,0,150,182,12,1023,729,90,
166,259.7,0,183.2,12.7,858.8,826.8,1,
166,259.7,0,183.2,12.7,858.8,826.8,2,
166,259.7,0,183.2,12.7,858.8,826.8,3,
166,259.7,0,183.2,12.7,858.8,826.8,4,
166,259.7,0,183.2,12.7,858.8,826.8,5,
166,259.7,0,183.2,12.7,858.8,826.8,6,
166,259.7,0,183.2,12.7,858.8,826.8,7,
166,259.7,0,183.2,12.7,858.8,826.8,8,
166,259.7,0,183.2,12.7,858.8,826.8,9,
166,259.7,0,183.2,12.7,858.8,826.8,10,
166,259.7,0,183.2,12.7,858.8,826.8,11,
166,259.7,0,183.2,12.7,858.8,826.8,12,
166,259.7,0,183.2,12.7,858.8,826.8,13,
166,259.7,0,183.2,12.7,858.8,826.8,14,
166,259.7,0,183.2,12.7,858.8,826.8,15,
166,259.7,0,183.2,12.7,858.8,826.8,16,
166,259.7,0,183.2,12.7,858.8,826.8,17,
166,259.7,0,183.2,12.7,858.8,826.8,18,
166,259.7,0,183.2,12.7,858.8,826.8,19,
166,259.7,0,183.2,12.7,858.8,826.8,20,
166,259.7,0,183.2,12.7,858.8,826.8,21,
166,259.7,0,183.2,12.7,858.8,826.8,22,
166,259.7,0,183.2,12.7,858.8,826.8,23,
166,259.7,0,183.2,12.7,858.8,826.8,24,
166,259.7,0,183.2,12.7,858.8,826.8,25,
166,259.7,0,183.2,12.7,858.8,826.8,26,
166,259.7,0,183.2,12.7,858.8,826.8,27,
166,259.7,0,183.2,12.7,858.8,826.8,28,37.92
166,259.7,0,183.2,12.7,858.8,826.8,29,
166,259.7,0,183.2,12.7,858.8,826.8,30,
166,259.7,0,183.2,12.7,858.8,826.8,31,
166,259.7,0,183.2,12.7,858.8,826.8,32,
166,259.7,0,183.2,12.7,858.8,826.8,33,
166,259.7,0,183.2,12.7,858.8,826.8,34,
166,259.7,0,183.2,12.7,858.8,826.8,35,
166,259.7,0,183.2,12.7,858.8,826.8,36,
166,259.7,0,183.2,12.7,858.8,826.8,37,
166,259.7,0,183.2,12.7,858.8,826.8,38,
166,259.7,0,183.2,12.7,858.8,826.8,39,
166,259.7,0,183.2,12.7,858.8,826.8,40,
166,259.7,0,183.2,12.7,858.8,826.8,41,
166,259.7,0,183.2,12.7,858.8,826.8,42,
166,259.7,0,183.2,12.7,858.8,826.8,43,
166,259.7,0,183.2,12.7,858.8,826.8,44,
166,259.7,0,183.2,12.7,858.8,826.8,45,
166,259.7,0,183.2,12.7,858.8,826.8,46,
166,259.7,0,183.2,12.7,858.8,826.8,47,
166,259.7,0,183.2,12.7,858.8,826.8,48,
166,259.7,0,183.2,12.7,858.8,826.8,49,
166,259.7,0,183.2,12.7,858.8,826.8,50,
166,259.7,0,183.2,12.7,858.8,826.8,51,
166,259.7,0,183.2,12.7,858.8,826.8,52,
166,259.7,0,183.2,12.7,858.8,826.8,53,
166,259.7,0,183.2,12.7,858.8,826.8,54,
166,259.7,0,183.2,12.7,858.8,826.8,55,
166,259.7,0,183.2,12.7,858.8,826.8,56,
166,259.7,0,183.2,12.7,858.8,826.8,57,
166,259.7,0,183.2,12.7,858.8,826.8,58,
166,259.7,0,183.2,12.7,858.8,826.8,59,
166,259.7,0,183.2,12.7,858.8,826.8,60,
166,259.7,0,183.2,12.7,858.8,826.8,61,
166,259.7,0,183.2,12.7,858.8,826.8,62,
166,259.7,0,183.2,12.7,858.8,826.8,63,
166,259.7,0,183.2,12.7,858.8,826.8,64,
166,259.7,0,183.2,12.7,858.8,826.8,65,
166,259.7,0,183.2,12.7,858.8,826.8,66,
166,259.7,0,183.2,12.7,858.8,826.8,67,
166,259.7,0,183.2,12.7,858.8,826.8,68,
166,259.7,0,183.2,12.7,858.8,826.8,69,
166,259.7,0,183.2,12.7,858.8,826.8,70,
166,259.7,0,183.2,12.7,858.8,826.8,71,
166,259.7,0,183.2,12.7,858.8,826.8,72,
166,259.7,0,183.2,12.7,858.8,826.8,73,
166,259.7,0,183.2,12.7,858.8,826.8,74,
166,259.7,0,183.2,12.7,858.8,826.8,75,
166,259.7,0,183.2,12.7,858.8,826.8,76,
166,259.7,0,183.2,12.7,858.8,826.8,77,
166,259.7,0,183.2,12.7,858.8,826.8,78,
166,259.7,0,183.2,12.7,858.8,826.8,79,
166,259.7,0,183.2,12.7,858.8,826.8,80,
166,259.7,0,183.2,12.7,858.8,826.8,81,
166,259.7,0,183.2,12.7,858.8,826.8,82,
166,259.7,0,183.2,12.7,858.8,826.8,83,
166,259.7,0,183.2,12.7,858.8,826.8,84,
166,259.7,0,183.2,12.7,858.8,826.8,85,
166,259.7,0,183.2,12.7,858.8,826.8,86,
166,259.7,0,183.2,12.7,858.8,826.8,87,
166,259.7,0,183.2,12.7,858.8,826.8,88,
166,259.7,0,183.2,12.7,858.8,826.8,89,
166,259.7,0,183.2,12.7,858.8,826.8,90,
166,260,0,183,13,859,827,1,
166,260,0,183,13,859,827,2,
166,260,0,183,13,859,827,3,
166,260,0,183,13,859,827,4,
166,260,0,183,13,859,827,5,
166,260,0,183,13,859,827,6,
166,260,0,183,13,859,827,7,
166,260,0,183,13,859,827,8,
166,260,0,183,13,859,827,9,
166,260,0,183,13,859,827,10,
166,260,0,183,13,859,827,11,
166,260,0,183,13,859,827,12,
166,260,0,183,13,859,827,13,
166,260,0,183,13,859,827,14,
166,260,0,183,13,859,827,15,
166,260,0,183,13,859,827,16,
166,260,0,183,13,859,827,17,
166,260,0,183,13,859,827,18,
166,260,0,183,13,859,827,19,
166,260,0,183,13,859,827,20,
166,260,0,183,13,859,827,21,
166,260,0,183,13,859,827,22,
166,260,0,183,13,859,827,23,
166,260,0,183,13,859,827,24,
166,260,0,183,13,859,827,25,
166,260,0,183,13,859,827,26,
166,260,0,183,13,859,827,27,
166,260,0,183,13,859,827,28,37.91
166,260,0,183,13,859,827,29,
166,260,0,183,13,859,827,30,
166,260,0,183,13,859,827,31,
166,260,0,183,13,859,827,32,
166,260,0,183,13,859,827,33,
166,260,0,183,13,859,827,34,
166,260,0,183,13,859,827,35,
166,260,0,183,13,859,827,36,
166,260,0,183,13,859,827,37,
166,260,0,183,13,859,827,38,
166,260,0,183,13,859,827,39,
166,260,0,183,13,859,827,40,
166,260,0,183,13,859,827,41,
166,260,0,183,13,859,827,42,
166,260,0,183,13,859,827,43,
166,260,0,183,13,859,827,44,
166,260,0,183,13,859,827,45,
166,260,0,183,13,859,827,46,
166,260,0,183,13,859,827,47,
166,260,0,183,13,859,827,48,
166,260,0,183,13,859,827,49,
166,260,0,183,13,859,827,50,
166,260,0,183,13,859,827,51,
166,260,0,183,13,859,827,52,
166,260,0,183,13,859,827,53,
166,260,0,183,13,859,827,54,
166,260,0,183,13,859,827,55,
166,260,0,183,13,859,827,56,
166,260,0,183,13,859,827,57,
166,260,0,183,13,859,827,58,
166,260,0,183,13,859,827,59,
166,260,0,183,13,859,827,60,
166,260,0,183,13,859,827,61,
166,260,0,183,13,859,827,62,
166,260,0,183,13,859,827,63,
166,260,0,183,13,859,827,64,
166,260,0,183,13,859,827,65,
166,260,0,183,13,859,827,66,
166,260,0,183,13,859,827,67,
166,260,0,183,13,859,827,68,
166,260,0,183,13,859,827,69,
166,260,0,183,13,859,827,70,
166,260,0,183,13,859,827,71,
166,260,0,183,13,859,827,72,
166,260,0,183,13,859,827,73,
166,260,0,183,13,859,827,74,
166,260,0,183,13,859,827,75,
166,260,0,183,13,859,827,76,
166,260,0,183,13,859,827,77,
166,260,0,183,13,859,827,78,
166,260,0,183,13,859,827,79,
166,260,0,183,13,859,827,80,
166,260,0,183,13,859,827,81,
166,260,0,183,13,859,827,82,
166,260,0,183,13,859,827,83,
166,260,0,183,13,859,827,84,
166,260,0,183,13,859,827,85,
166,260,0,183,13,859,827,86,
166,260,0,183,13,859,827,87,
166,260,0,183,13,859,827,88,
166,260,0,183,13,859,827,89,
166,260,0,183,13,859,827,90,
166.1,0,163.3,176.5,4.5,1058.6,780.1,1,
166.1,0,163.3,176.5,4.5,1058.6,780.1,2,
166.1,0,163.3,176.5,4.5,1058.6,780.1,3,10.76
166.1,0,163.3,176.5,4.5,1058.6,780.1,4,
166.1,0,163.3,176.5,4.5,1058.6,780.1,5,
166.1,0,163.3,176.5,4.5,1058.6,780.1,6,
166.1,0,163.3,176.5,4.5,1058.6,780.1,7,
166.1,0,163.3,176.5,4.5,1058.6,780.1,8,
166.1,0,163.3,176.5,4.5,1058.6,780.1,9,
166.1,0,163.3,176.5,4.5,1058.6,780.1,10,
166.1,0,163.3,176.5,4.5,1058.6,780.1,11,
166.1,0,163.3,176.5,4.5,1058.6,780.1,12,
166.1,0,163.3,176.5,4.5,1058.6,780.1,13,
166.1,0,163.3,176.5,4.5,1058.6,780.1,14,25.48
166.1,0,163.3,176.5,4.5,1058.6,780.1,15,
166.1,0,163.3,176.5,4.5,1058.6,780.1,16,
166.1,0,163.3,176.5,4.5,1058.6,780.1,17,
166.1,0,163.3,176.5,4.5,1058.6,780.1,18,
166.1,0,163.3,176.5,4.5,1058.6,780.1,19,
166.1,0,163.3,176.5,4.5,1058.6,780.1,20,
166.1,0,163.3,176.5,4.5,1058.6,780.1,21,
166.1,0,163.3,176.5,4.5,1058.6,780.1,22,
166.1,0,163.3,176.5,4.5,1058.6,780.1,23,
166.1,0,163.3,176.5,4.5,1058.6,780.1,24,
166.1,0,163.3,176.5,4.5,1058.6,780.1,25,
166.1,0,163.3,176.5,4.5,1058.6,780.1,26,
166.1,0,163.3,176.5,4.5,1058.6,780.1,27,
166.1,0,163.3,176.5,4.5,1058.6,780.1,28,21.54
166.1,0,163.3,176.5,4.5,1058.6,780.1,29,
166.1,0,163.3,176.5,4.5,1058.6,780.1,30,
166.1,0,163.3,176.5,4.5,1058.6,780.1,31,
166.1,0,163.3,176.5,4.5,1058.6,780.1,32,
166.1,0,163.3,176.5,4.5,1058.6,780.1,33,
166.1,0,163.3,176.5,4.5,1058.6,780.1,34,
166.1,0,163.3,176.5,4.5,1058.6,780.1,35,
166.1,0,163.3,176.5,4.5,1058.6,780.1,36,
166.1,0,163.3,176.5,4.5,1058.6,780.1,37,
166.1,0,163.3,176.5,4.5,1058.6,780.1,38,
166.1,0,163.3,176.5,4.5,1058.6,780.1,39,
166.1,0,163.3,176.5,4.5,1058.6,780.1,40,
166.1,0,163.3,176.5,4.5,1058.6,780.1,41,
166.1,0,163.3,176.5,4.5,1058.6,780.1,42,
166.1,0,163.3,176.5,4.5,1058.6,780.1,43,
166.1,0,163.3,176.5,4.5,1058.6,780.1,44,
166.1,0,163.3,176.5,4.5,1058.6,780.1,45,
166.1,0,163.3,176.5,4.5,1058.6,780.1,46,
166.1,0,163.3,176.5,4.5,1058.6,780.1,47,
166.1,0,163.3,176.5,4.5,1058.6,780.1,48,
166.1,0,163.3,176.5,4.5,1058.6,780.1,49,
166.1,0,163.3,176.5,4.5,1058.6,780.1,50,
166.1,0,163.3,176.5,4.5,1058.6,780.1,51,
166.1,0,163.3,176.5,4.5,1058.6,780.1,52,
166.1,0,163.3,176.5,4.5,1058.6,780.1,53,
166.1,0,163.3,176.5,4.5,1058.6,780.1,54,
166.1,0,163.3,176.5,4.5,1058.6,780.1,55,
166.1,0,163.3,176.5,4.5,1058.6,780.1,56,28.63
166.1,0,163.3,176.5,4.5,1058.6,780.1,57,
166.1,0,163.3,176.5,4.5,1058.6,780.1,58,
166.1,0,163.3,176.5,4.5,1058.6,780.1,59,
166.1,0,163.3,176.5,4.5,1058.6,780.1,60,
166.1,0,163.3,176.5,4.5,1058.6,780.1,61,
166.1,0,163.3,176.5,4.5,1058.6,780.1,62,
166.1,0,163.3,176.5,4.5,1058.6,780.1,63,
166.1,0,163.3,176.5,4.5,1058.6,780.1,64,
166.1,0,163.3,176.5,4.5,1058.6,780.1,65,
166.1,0,163.3,176.5,4.5,1058.6,780.1,66,
166.1,0,163.3,176.5,4.5,1058.6,780.1,67,
166.1,0,163.3,176.5,4.5,1058.6,780.1,68,
166.1,0,163.3,176.5,4.5,1058.6,780.1,69,
166.1,0,163.3,176.5,4.5,1058.6,780.1,70,
166.1,0,163.3,176.5,4.5,1058.6,780.1,71,
166.1,0,163.3,176.5,4.5,1058.6,780.1,72,
166.1,0,163.3,176.5,4.5,1058.6,780.1,73,
166.1,0,163.3,176.5,4.5,1058.6,780.1,74,
166.1,0,163.3,176.5,4.5,1058.6,780.1,75,
166.1,0,163.3,176.5,4.5,1058.6,780.1,76,
166.1,0,163.3,176.5,4.5,1058.6,780.1,77,
166.1,0,163.3,176.5,4.5,1058.6,780.1,78,
166.1,0,163.3,176.5,4.5,1058.6,780.1,79,
166.1,0,163.3,176.5,4.5,1058.6,780.1,80,
166.1,0,163.3,176.5,4.5,1058.6,780.1,81,
166.1,0,163.3,176.5,4.5,1058.6,780.1,82,
166.1,0,163.3,176.5,4.5,1058.6,780.1,83,
166.1,0,163.3,176.5,4.5,1058.6,780.1,84,
166.1,0,163.3,176.5,4.5,1058.6,780.1,85,
166.1,0,163.3,176.5,4.5,1058.6,780.1,86,
166.1,0,163.3,176.5,4.5,1058.6,780.1,87,
166.1,0,163.3,176.5,4.5,1058.6,780.1,88,
166.1,0,163.3,176.5,4.5,1058.6,780.1,89,
166.1,0,163.3,176.5,4.5,1058.6,780.1,90,
166.8,250.2,0,203.5,0,975.6,692.6,1,
166.8,250.2,0,203.5,0,975.6,692.6,2,
166.8,250.2,0,203.5,0,975.6,692.6,3,6.9
166.8,250.2,0,203.5,0,975.6,692.6,4,
166.8,250.2,0,203.5,0,975.6,692.6,5,
166.8,250.2,0,203.5,0,975.6,692.6,6,
166.8,250.2,0,203.5,0,975.6,692.6,7,15.75
166.8,250.2,0,203.5,0,975.6,692.6,8,
